,close,high,low,open,volume
2024-03-12 10:45:47.670242,2504991.065814914,2504999.765694151,2504976.4791972092,2504994.814552133,48299
2024-03-13 10:45:47.670242,2506715.7240278795,2506727.788431666,2506705.609598275,2506712.2323934934,20412
2024-03-14 10:45:47.670242,2508561.7212421736,2508576.649946663,2508541.756158225,2508553.616020469,31354
2024-03-15 10:45:47.670242,2510293.9497051984,2510310.2173622525,2510284.996433006,2510303.467122454,16344
2024-03-16 10:45:47.670242,2512295.2884299513,2512311.596451192,2512286.1014728895,2512291.013610659,27993
2024-03-17 10:45:47.670242,2514108.9419630594,2514122.61032975,2514089.981879226,2514107.418126763,38682
2024-03-18 10:45:47.670242,2515872.4098079284,2515890.9752045535,2515867.0401418586,2515875.4070863626,38415
2024-03-19 10:45:47.670242,2517690.8778385147,2517708.1389562245,2517675.4275036966,2517681.3717844686,29323
2024-03-20 10:45:47.670242,2519356.1652095616,2519372.520931282,2519340.2853137003,2519362.370392172,27997
2024-03-21 10:45:47.670242,2521059.0038057105,2521064.8378885356,2521041.4581270493,2521059.735369511,13679
2024-03-22 10:45:47.670242,2522979.045196505,2522984.148365938,2522959.4286068454,2522974.609540246,39489
2024-03-23 10:45:47.670242,2524713.3557686075,2524721.5424777656,2524693.72173982,2524704.5879283133,19488
2024-03-24 10:45:47.670242,2526408.6646703393,2526423.617524248,2526402.685518976,2526401.9146386487,49842
2024-03-25 10:45:47.670242,2528262.329945592,2528273.4979079254,2528245.002355751,2528270.2306227693,13996
2024-03-26 10:45:47.670242,2530180.9003610583,2530191.9364549476,2530166.2057120535,2530184.620845537,15695
2024-03-27 10:45:47.670242,2532052.795692125,2532071.0644954485,2532038.0855601095,2532047.7937265574,40204
2024-03-28 10:45:47.670242,2533952.4004607056,2533970.8339034277,2533945.4752118066,2533943.7124760044,33382
2024-03-29 10:45:47.670242,2535676.7209518487,2535695.3585808096,2535661.968144352,2535680.5332580963,24235
2024-03-30 10:45:47.670242,2537334.5398851745,2537344.2480563223,2537314.8026464656,2537335.988039694,12366
2024-03-31 10:45:47.670242,2539284.67325037,2539300.0390875614,2539265.9959718273,2539282.763640859,37467
2024-04-01 10:45:47.670242,2541052.405266486,2541061.4797642054,2541040.818306574,2541049.67749547,16764
2024-04-02 10:45:47.670242,2542827.3219648404,2542835.1811123365,2542821.722745241,2542821.658250359,35360
2024-04-03 10:45:47.670242,2544760.1413790253,2544767.9108658857,2544749.7069766754,2544763.533604156,41923
2024-04-04 10:45:47.670242,2546615.764379965,2546625.895994278,2546598.3685252913,2546625.177740521,40175
2024-04-05 10:45:47.670242,2548461.3531571734,2548472.80252147,2548445.8306706515,2548454.86746209,26292
2024-04-06 10:45:47.670242,2550477.8533916636,2550495.3176292293,2550465.9632368297,2550479.795724064,11614
2024-04-07 10:45:47.670242,2552213.5015686257,2552220.299935028,2552207.6750455983,2552211.9852697407,30939
2024-04-08 10:45:47.670242,2554106.2855814337,2554122.309469145,2554094.8821605165,2554105.2193558686,28800
2024-04-09 10:45:47.670242,2555911.9868939235,2555924.9587176363,2555899.951519828,2555907.069839526,33246
2024-04-10 10:45:47.670242,2557738.84612181,2557748.16530195,2557719.9177888166,2557745.3488193233,41688
2024-04-11 10:45:47.670242,2559691.6929644514,2559704.0852582194,2559677.0766728977,2559691.3980765343,37962
2024-04-12 10:45:47.670242,2561542.4765400803,2561551.975671127,2561532.80174633,2561543.344657124,39764
2024-04-13 10:45:47.670242,2563396.306147985,2563410.2473773137,2563383.426374018,2563392.4013662413,42470
2024-04-14 10:45:47.670242,2565303.556881716,2565315.064540559,2565297.5660520988,2565297.1930510295,48501
2024-04-15 10:45:47.670242,2567067.0616087615,2567074.5276916977,2567047.473085227,2567058.7798165255,13216
2024-04-16 10:45:47.670242,2568783.140642028,2568789.8893881463,2568772.739743499,2568787.4230248462,32072
2024-04-17 10:45:47.670242,2570478.6597226257,2570491.8601578567,2570466.491712302,2570472.5844082595,38242
2024-04-18 10:45:47.670242,2572082.0240636882,2572100.5602591876,2572071.6948040747,2572085.825570772,47132
2024-04-19 10:45:47.670242,2574087.6447766824,2574097.8041419806,2574072.4071007306,2574085.4523056033,27861
2024-04-20 10:45:47.670242,2575777.3239401104,2575793.318941719,2575762.3904577354,2575775.6394361304,14960
2024-04-21 10:45:47.670242,2577555.198577752,2577570.078498076,2577539.468743094,2577554.5821276736,28781
2024-04-22 10:45:47.670242,2579327.517247763,2579346.4905714775,2579318.4950993187,2579324.8714179257,41126
2024-04-23 10:45:47.670242,2581158.257917544,2581175.5726328036,2581148.5228903266,2581150.2703170883,32578
2024-04-24 10:45:47.670242,2583039.8316387977,2583053.3307176814,2583032.9528703312,2583036.024274998,27883
2024-04-25 10:45:47.670242,2584925.8789876336,2584940.734445107,2584911.0463380557,2584929.1536748474,39782
2024-04-26 10:45:47.670242,2586667.571243777,2586686.047040776,2586661.974286867,2586670.8869318063,26979
2024-04-27 10:45:47.670242,2588450.8590723984,2588461.8518541674,2588436.8938373653,2588446.583558543,43746
2024-04-28 10:45:47.670242,2590279.1170674474,2590289.018988035,2590261.0716291745,2590278.3191199787,10730
2024-04-29 10:45:47.670242,2592054.247954829,2592059.4101210837,2592035.885472605,2592048.1168993893,10056
2024-04-30 10:45:47.670242,2594014.982512431,2594032.380778544,2594003.2469460256,2594009.189954062,41457
2024-05-01 10:45:47.670242,2595864.080007595,2595881.094718101,2595852.1904522716,2595854.5409493633,12243
2024-05-02 10:45:47.670242,2597737.5677862,2597744.1346039716,2597731.4132484547,2597745.5027171983,11701
2024-05-03 10:45:47.670242,2599603.855913067,2599617.5087737837,2599588.794437685,2599598.070046368,18303
2024-05-04 10:45:47.670242,2601521.2032988155,2601533.163024288,2601503.88440751,2601515.7539763544,25100
2024-05-05 10:45:47.670242,2603339.305454686,2603346.0860911184,2603330.635628867,2603334.8974833386,10947
2024-05-06 10:45:47.670242,2605009.62225989,2605029.330783296,2604998.3027466657,2605002.170421324,30505
2024-05-07 10:45:47.670242,2606849.5910550654,2606857.811493377,2606832.008465014,2606852.376312729,16553
2024-05-08 10:45:47.670242,2608584.455365686,2608590.4638783876,2608566.2985586715,2608575.9582247497,43525
2024-05-09 10:45:47.670242,2610331.593697511,2610345.5164082036,2610322.945997807,2610324.2777460376,24866
2024-05-10 10:45:47.670242,2612190.2300993865,2612206.3130995436,2612176.9715398685,2612193.1252339184,40472
2024-05-11 10:45:47.670242,2614114.05840653,2614119.5450582206,2614106.1710092705,2614110.8516189395,15651
2024-05-12 10:45:47.670242,2615916.1855642037,2615931.0663287845,2615909.6573827416,2615920.344520738,17273
2024-05-13 10:45:47.670242,2617747.0688654636,2617760.053243603,2617728.402057943,2617748.217360357,20033
2024-05-14 10:45:47.670242,2619717.2903599273,2619723.8393350607,2619699.982747364,2619712.4107833887,13535
2024-05-15 10:45:47.670242,2621541.3656778764,2621548.9535360304,2621524.9651543493,2621544.3822368863,28677
2024-05-16 10:45:47.670242,2623601.5339892944,2623615.0536037544,2623595.8024945124,2623593.8594629,27488
2024-05-17 10:45:47.670242,2625458.0849538576,2625467.5303180604,2625440.429021967,2625458.8131615194,10908
2024-05-18 10:45:47.670242,2627082.008677942,2627101.083413872,2627070.4380168035,2627080.751640043,14617
2024-05-19 10:45:47.670242,2628957.3428400527,2628974.623943495,2628947.2069132035,2628952.700311709,40431
2024-05-20 10:45:47.670242,2630795.458678541,2630815.2121866383,2630782.2615331253,2630797.5387784955,33453
2024-05-21 10:45:47.670242,2632724.4339539493,2632733.3290165337,2632718.0636553084,2632731.860625796,45079
2024-05-22 10:45:47.670242,2634591.752089076,2634611.2979435683,2634575.402390836,2634601.7301830715,26020
2024-05-23 10:45:47.670242,2636377.906490678,2636389.374998725,2636364.1699645245,2636380.061746053,36562
2024-05-24 10:45:47.670242,2638055.476667049,2638065.6894489788,2638047.6778155956,2638053.5707845353,34373
2024-05-25 10:45:47.670242,2639834.5743413204,2639840.329584225,2639826.750858324,2639829.078483325,40164
2024-05-26 10:45:47.670242,2641549.5222958997,2641555.313774768,2641541.758566126,2641544.6642176877,11885
2024-05-27 10:45:47.670242,2643291.469950919,2643306.8501197584,2643285.614915106,2643291.059050482,11049
2024-05-28 10:45:47.670242,2645150.327791361,2645162.1967262775,2645136.5108146206,2645147.673345387,11161
2024-05-29 10:45:47.670242,2647117.3182417965,2647125.716066187,2647099.7130191326,2647125.594532249,10815
2024-05-30 10:45:47.670242,2648956.785394779,2648970.994949374,2648951.522921569,2648954.151304132,46534
2024-05-31 10:45:47.670242,2650637.1970885755,2650645.989960349,2650631.462018901,2650634.665980398,37498
2024-06-01 10:45:47.670242,2652481.6573553975,2652495.3218317125,2652468.065801247,2652479.328045646,35037
2024-06-02 10:45:47.670242,2654401.320504062,2654411.7086352664,2654384.028068781,2654408.052908269,46007
2024-06-03 10:45:47.670242,2656140.3422136297,2656157.695497029,2656130.441130271,2656143.357980047,23942
2024-06-04 10:45:47.670242,2657926.9404969625,2657944.250939374,2657916.6962809805,2657929.2238739687,37278
2024-06-05 10:45:47.670242,2659728.4093164355,2659740.5695724073,2659714.464118973,2659725.092176883,18272
2024-06-06 10:45:47.670242,2661449.919485127,2661460.1817717673,2661440.80629179,2661456.277568664,43637
2024-06-07 10:45:47.670242,2663314.7475285116,2663325.18592546,2663309.3484030203,2663305.514805739,48294
2024-06-08 10:45:47.670242,2665102.652713651,2665119.7384315357,2665086.6242858795,2665110.0686570974,17741
2024-06-09 10:45:47.670242,2666944.6059580417,2666954.528650284,2666930.2212093477,2666944.8609560374,14694
2024-06-10 10:45:47.670242,2668655.8567402614,2668663.992630867,2668642.1454002755,2668653.821744959,40306
2024-06-11 10:45:47.670242,2670412.110910229,2670418.381235357,2670395.985648294,2670412.054255843,11934
2024-06-12 10:45:47.670242,2672284.349046012,2672296.349442825,2672269.2205834487,2672287.6973566227,31556
2024-06-13 10:45:47.670242,2674047.0657308027,2674059.2977122865,2674038.9775009803,2674037.321039333,28907
2024-06-14 10:45:47.670242,2676019.762115926,2676037.375746582,2676009.474900222,2676027.1931530554,16159
2024-06-15 10:45:47.670242,2677779.7984973644,2677788.117077811,2677772.906845239,2677778.7332878704,39158
2024-06-16 10:45:47.670242,2679602.2669699397,2679612.981839045,2679595.3191147386,2679599.1263003335,30293
2024-06-17 10:45:47.670242,2681495.526053127,2681512.65213921,2681480.3831169317,2681488.2909644395,43932
2024-06-18 10:45:47.670242,2683153.6894798335,2683171.043833995,2683135.8104782286,2683152.4787873207,43387
2024-06-19 10:45:47.670242,2684777.6085986355,2684788.3777647754,2684758.1676098774,2684777.535054061,13066
2024-06-20 10:45:47.670242,2686425.0429671784,2686436.9298275276,2686410.617760415,2686423.1159010683,31256
2024-06-21 10:45:47.670242,2688351.301377521,2688360.8506658836,2688343.5398576707,2688354.8745793975,45105
2024-06-22 10:45:47.670242,2690096.1155629316,2690115.103886108,2690089.53080775,2690094.5334935067,15594
2024-06-23 10:45:47.670242,2692151.9354914986,2692158.7151479847,2692134.7427269253,2692161.1638430557,12460
2024-06-24 10:45:47.670242,2693895.510731633,2693914.5169729777,2693881.8293844876,2693897.4962819894,16820
2024-06-25 10:45:47.670242,2695713.9658619524,2695729.22385873,2695699.6915866374,2695720.1154206656,46210
2024-06-26 10:45:47.670242,2697668.1768572093,2697681.1504394994,2697651.454925878,2697660.3639752716,26191
2024-06-27 10:45:47.670242,2699668.786146025,2699674.276031937,2699653.2369876094,2699666.731971884,29095
2024-06-28 10:45:47.670242,2701674.936503689,2701687.070446566,2701657.419629896,2701671.6734577175,20529
2024-06-29 10:45:47.670242,2703595.773126748,2703606.889348323,2703589.9299181662,2703597.1627745107,42175
2024-06-30 10:45:47.670242,2705498.179379329,2705505.5976615087,2705481.966569778,2705505.4016497303,27675
2024-07-01 10:45:47.670242,2707357.4320742493,2707372.278218302,2707339.6692828895,2707348.9988386044,15374
2024-07-02 10:45:47.670242,2709235.268181866,2709254.8354454767,2709225.976156229,2709226.719677827,35976
2024-07-03 10:45:47.670242,2710980.149610233,2710993.582442399,2710965.542901123,2710987.155964396,23142
2024-07-04 10:45:47.670242,2712698.329721891,2712714.0510210376,2712688.617290933,2712692.5867236117,22204
2024-07-05 10:45:47.670242,2714497.99227615,2714504.0190329384,2714478.6227101525,2714501.367341239,17394
2024-07-06 10:45:47.670242,2716280.9738138975,2716292.2388188345,2716275.472460311,2716281.8313765447,43593
2024-07-07 10:45:47.670242,2718035.6510089645,2718042.396386242,2718021.954116307,2718042.3088808623,21652
2024-07-08 10:45:47.670242,2719905.2897537104,2719919.4816912436,2719897.792200505,2719897.791531907,43740
2024-07-09 10:45:47.670242,2721800.820274567,2721819.8975069406,2721785.1369714895,2721793.415933882,10443
2024-07-10 10:45:47.670242,2723609.6609631963,2723624.587629183,2723602.022608945,2723610.797330402,33903
2024-07-11 10:45:47.670242,2725557.4139713016,2725563.5660170265,2725548.883222373,2725566.341544369,43522
2024-07-12 10:45:47.670242,2727243.2450598883,2727253.5650529633,2727230.8294977224,2727241.5450150557,38180
2024-07-13 10:45:47.670242,2729023.8791139605,2729037.1390646524,2729005.1565897106,2729020.4179559657,31119
2024-07-14 10:45:47.670242,2730752.1968819,2730763.2449982422,2730744.0211663176,2730754.330668364,20363
2024-07-15 10:45:47.670242,2732365.5432201927,2732383.0478803497,2732358.379619876,2732374.1521922033,48164
2024-07-16 10:45:47.670242,2734157.2751516085,2734174.4952166793,2734140.890499131,2734164.0137082655,41541
2024-07-17 10:45:47.670242,2735945.10040077,2735959.2778660716,2735932.5911077852,2735955.0100729847,13465
2024-07-18 10:45:47.670242,2737896.445375094,2737907.0472442713,2737877.7685984084,2737886.8967467584,12711
2024-07-19 10:45:47.670242,2739759.5265435497,2739768.356589156,2739752.3273251923,2739751.783706444,35198
2024-07-20 10:45:47.670242,2741457.107861117,2741463.6959758904,2741442.4189427216,2741459.297216384,32488
2024-07-21 10:45:47.670242,2743442.5171177504,2743452.8405830027,2743434.023930558,2743448.928646537,48515
2024-07-22 10:45:47.670242,2745364.620487303,2745375.8180750613,2745357.269080873,2745360.3253741493,33608
2024-07-23 10:45:47.670242,2747222.83025765,2747237.9676015265,2747207.5788164227,2747217.6144794105,37898
2024-07-24 10:45:47.670242,2749000.181847765,2749015.0542451297,2748986.2765784664,2749005.921363753,11919
2024-07-25 10:45:47.670242,2750704.237924093,2750710.2895461875,2750687.9155122177,2750695.36556117,41171
2024-07-26 10:45:47.670242,2752467.0172464857,2752477.946136217,2752457.375307839,2752464.4048994374,30599
2024-07-27 10:45:47.670242,2754375.892108456,2754383.6187914647,2754364.1725336104,2754376.008292908,26965
2024-07-28 10:45:47.670242,2756364.3507390497,2756371.7029296295,2756353.2686639046,2756365.557712537,24434
2024-07-29 10:45:47.670242,2758318.675091877,2758336.0846241233,2758298.9137499174,2758323.247395013,46649
2024-07-30 10:45:47.670242,2760069.7901496985,2760075.4188779495,2760060.4064153475,2760066.8870641673,11999
2024-07-31 10:45:47.670242,2761757.82840637,2761769.1161495084,2761748.406147795,2761760.082093263,24849
2024-08-01 10:45:47.670242,2763571.917031061,2763579.440085897,2763561.5988079286,2763573.624539517,20903
2024-08-02 10:45:47.670242,2765195.0730945044,2765213.2630477394,2765181.604183285,2765196.0254165176,15445
2024-08-03 10:45:47.670242,2767027.3898659227,2767040.745473622,2767018.6050247587,2767030.1995317857,45396
2024-08-04 10:45:47.670242,2768812.629607293,2768821.1003168384,2768793.900258187,2768807.818590714,28040
2024-08-05 10:45:47.670242,2770566.025957106,2770578.5623664134,2770557.040673633,2770557.718932178,10246
2024-08-06 10:45:47.670242,2772206.5556503795,2772222.527945775,2772188.118414406,2772198.94108382,41153
2024-08-07 10:45:47.670242,2774057.9156610365,2774077.28743117,2774051.363535082,2774052.40730869,15212
2024-08-08 10:45:47.670242,2775804.6455770703,2775812.952267134,2775789.7971365345,2775804.649535781,13339
2024-08-09 10:45:47.670242,2777487.653893499,2777505.946620081,2777469.0491107227,2777494.4627485103,33142
2024-08-10 10:45:47.670242,2779000.427672171,2779019.442233884,2778992.896430595,2779004.453539013,29394
2024-08-11 10:45:47.670242,2780797.676181666,2780816.422489834,2780778.1512772646,2780803.4569937503,45136
2024-08-12 10:45:47.670242,2782774.901341333,2782789.432556686,2782763.108090927,2782771.920853812,22186
2024-08-13 10:45:47.670242,2784741.027262788,2784755.4745726045,2784721.841536161,2784739.120337621,44607
2024-08-14 10:45:47.670242,2786495.317637129,2786506.365796627,2786480.165336475,2786493.191274849,48973
2024-08-15 10:45:47.670242,2788235.096431093,2788251.3823993276,2788225.5726280445,2788228.933894781,14395
2024-08-16 10:45:47.670242,2790081.9738567,2790094.943266975,2790074.1493188264,2790073.198189863,25290
2024-08-17 10:45:47.670242,2791782.135312781,2791797.2968838494,2791772.579287088,2791783.953634638,32151
2024-08-18 10:45:47.670242,2793612.314502763,2793623.741371321,2793605.919241624,2793622.0988364313,13691
2024-08-19 10:45:47.670242,2795488.9225306017,2795504.8949775626,2795481.7645111065,2795482.259124701,17470
2024-08-20 10:45:47.670242,2797411.61585299,2797428.982925754,2797405.045946385,2797402.5495493882,13841
2024-08-21 10:45:47.670242,2799201.6004453423,2799208.7969891913,2799190.256292186,2799207.1910789786,47116
2024-08-22 10:45:47.670242,2800981.2330703246,2800998.7270160583,2800964.2993946807,2800976.284790458,27776
2024-08-23 10:45:47.670242,2802693.434811649,2802706.5392596256,2802686.3140583355,2802700.027687756,16060
2024-08-24 10:45:47.670242,2804410.746776245,2804428.4167648815,2804403.7919697473,2804414.825509586,37584
2024-08-25 10:45:47.670242,2806188.0988870547,2806199.56841265,2806173.447452812,2806197.0123577956,14300
2024-08-26 10:45:47.670242,2808024.8354377365,2808035.521045017,2808016.877693007,2808023.0139824515,13338
2024-08-27 10:45:47.670242,2809916.19390036,2809934.9198113475,2809909.729749788,2809919.433297149,15487
2024-08-28 10:45:47.670242,2811635.876005292,2811644.643544305,2811628.373276619,2811635.1731009083,46282
2024-08-29 10:45:47.670242,2813585.144862188,2813602.8080470674,2813566.28889125,2813587.7566361343,39529
2024-08-30 10:45:47.670242,2815358.0325020836,2815370.292810671,2815340.7104332917,2815357.0244802036,40262
2024-08-31 10:45:47.670242,2817155.8957726485,2817168.607204287,2817145.584804213,2817149.668417577,21280
2024-09-01 10:45:47.670242,2818881.174604734,2818890.801628956,2818866.337293224,2818881.332553054,38804
2024-09-02 10:45:47.670242,2820438.7505787066,2820452.346211716,2820425.6914436016,2820439.3222627356,19915
2024-09-03 10:45:47.670242,2822327.155118343,2822337.033286287,2822311.998254391,2822333.367195308,21158
2024-09-04 10:45:47.670242,2824200.839508052,2824206.4285492655,2824185.599440765,2824205.549922168,18621
2024-09-05 10:45:47.670242,2825972.7067523403,2825981.7867314206,2825958.2757421145,2825975.982584819,20547
2024-09-06 10:45:47.670242,2827779.405824063,2827784.501509714,2827770.4143035347,2827771.673565974,33177
2024-09-07 10:45:47.670242,2829630.999745833,2829650.675067639,2829625.414649522,2829635.4120716467,12459
2024-09-08 10:45:47.670242,2831274.7451601448,2831294.231368292,2831262.911658415,2831274.751263272,38768
2024-09-09 10:45:47.670242,2833021.83989241,2833032.767221872,2833003.4752841396,2833029.721883132,48041
2024-09-10 10:45:47.670242,2834901.2663603723,2834917.1919231876,2834887.7239014944,2834909.663779055,48191
2024-09-11 10:45:47.670242,2836575.837418055,2836586.0245095314,2836558.3515524296,2836566.940549867,27434
2024-09-12 10:45:47.670242,2838405.193211272,2838420.259608628,2838385.3188461275,2838411.606042479,48247
2024-09-13 10:45:47.670242,2840069.5350308097,2840086.6164814555,2840062.0807877476,2840060.288978618,25419
2024-09-14 10:45:47.670242,2841916.178029053,2841935.3793727234,2841900.8013644656,2841913.5214215666,45017
2024-09-15 10:45:47.670242,2843712.6138808234,2843723.617064961,2843697.499477218,2843713.4598803357,45577
2024-09-16 10:45:47.670242,2845351.100699233,2845367.8501689774,2845331.4013675223,2845344.0627152054,12921
2024-09-17 10:45:47.670242,2847267.5746346787,2847276.563561438,2847247.7906236695,2847272.50091093,14676
2024-09-18 10:45:47.670242,2848994.115476999,2849013.9704615558,2848978.815297823,2848984.2825710825,30425
2024-09-19 10:45:47.670242,2850713.0902332976,2850718.476777279,2850704.436011418,2850706.4622142664,45185
2024-09-20 10:45:47.670242,2852533.147153021,2852547.2000851184,2852516.168815449,2852534.7630896177,23463
2024-09-21 10:45:47.670242,2854448.0108879637,2854462.9034776883,2854441.4054509504,2854452.2986392044,35474
2024-09-22 10:45:47.670242,2856146.4287060658,2856161.7493894217,2856129.718216503,2856154.7615681197,11469
2024-09-23 10:45:47.670242,2857952.5966910506,2857959.4025047324,2857933.9437491884,2857956.7066240893,17292
2024-09-24 10:45:47.670242,2859795.4783410835,2859814.556287836,2859784.735840162,2859798.9139264887,35409
2024-09-25 10:45:47.670242,2861664.7889018096,2861672.5066509955,2861650.329372385,2861662.6757247364,33526
2024-09-26 10:45:47.670242,2863482.4330573375,2863496.774358386,2863470.980916356,2863472.458745848,33465
2024-09-27 10:45:47.670242,2865245.7302734293,2865254.0704146163,2865234.1637976044,2865238.133458604,40955
2024-09-28 10:45:47.670242,2866962.9712513643,2866972.5794976195,2866953.3156880275,2866963.6623422597,36785
2024-09-29 10:45:47.670242,2868771.585639669,2868784.782517795,2868755.153695362,2868775.088237386,31033
2024-09-30 10:45:47.670242,2870464.3717384706,2870475.629639749,2870445.329090008,2870462.7207041485,16931
2024-10-01 10:45:47.670242,2871972.2366901212,2871979.6400741357,2871953.1254272326,2871976.850270352,11091
2024-10-02 10:45:47.670242,2873815.892670537,2873823.4567165733,2873808.2709512636,2873816.3299164437,35772
2024-10-03 10:45:47.670242,2875706.2861546455,2875717.558326468,2875688.164999901,2875697.7696785573,26363
2024-10-04 10:45:47.670242,2877269.9929110915,2877286.3521557655,2877253.93143947,2877263.833236111,38490
2024-10-05 10:45:47.670242,2878969.0198406205,2878987.4893103233,2878960.22727961,2878975.819805085,10260
2024-10-06 10:45:47.670242,2880830.935266721,2880837.197181655,2880824.9259975273,2880835.4335216535,20456
2024-10-07 10:45:47.670242,2882836.6848136922,2882847.5813723058,2882827.664854689,2882844.5800534324,32320
2024-10-08 10:45:47.670242,2884638.7641844596,2884645.2678679153,2884620.081060908,2884631.115329442,23435
2024-10-09 10:45:47.670242,2886365.9638903365,2886371.212777546,2886351.466210213,2886375.7683410286,37025
2024-10-10 10:45:47.670242,2888147.674246226,2888162.6000264655,2888131.8584263125,2888141.862380505,38109
2024-10-11 10:45:47.670242,2890085.1618881407,2890099.1986297704,2890076.304602874,2890075.3974856664,30754
2024-10-12 10:45:47.670242,2891820.5654702284,2891828.0107569355,2891804.774647895,2891830.5139290094,14301
2024-10-13 10:45:47.670242,2893540.6462695636,2893549.15346206,2893535.2244469696,2893536.2677472723,17207
2024-10-14 10:45:47.670242,2895292.3719173456,2895297.72753365,2895281.742097159,2895295.7323063957,37920
2024-10-15 10:45:47.670242,2896997.0390565195,2897014.563264605,2896982.6377562913,2896990.572702803,32203
2024-10-16 10:45:47.670242,2898809.306088119,2898828.9264470595,2898802.1146396357,2898810.910658763,31545
2024-10-17 10:45:47.670242,2900771.7739339657,2900778.8058270174,2900754.428880349,2900779.854633695,34016
2024-10-18 10:45:47.670242,2902604.081861277,2902612.5539894835,2902595.5563917947,2902600.4854846257,41098
2024-10-19 10:45:47.670242,2904378.8465110646,2904396.872653924,2904364.0622943724,2904382.2515905853,18556
2024-10-20 10:45:47.670242,2906149.665384173,2906168.5623411424,2906138.5874270345,2906143.423455949,30102
2024-10-21 10:45:47.670242,2907793.3463033033,2907804.640714045,2907779.405649371,2907795.8422112777,48893
2024-10-22 10:45:47.670242,2909681.657281018,2909687.4166181018,2909675.0455227285,2909678.3862880543,11924
2024-10-23 10:45:47.670242,2911473.8735613166,2911479.464438822,2911468.619869318,2911468.0977264885,29479
2024-10-24 10:45:47.670242,2913255.8255699575,2913269.4348179484,2913237.182103547,2913252.0892109717,49451
2024-10-25 10:45:47.670242,2915375.136326742,2915386.0297533753,2915366.09187661,2915368.713148112,28922
2024-10-26 10:45:47.670242,2917205.0116175786,2917210.441403992,2917187.7164625367,2917213.0499397353,28660
2024-10-27 10:45:47.670242,2918929.832512569,2918943.5812984537,2918909.842258062,2918927.7762502953,19945
2024-10-28 10:45:47.670242,2920687.1967529487,2920692.3662909977,2920679.025284079,2920682.1023390484,10306
2024-10-29 10:45:47.670242,2922602.0413238686,2922618.8519032407,2922593.063762751,2922601.0094806887,32959
2024-10-30 10:45:47.670242,2924413.3683649222,2924422.9648572626,2924398.4254681077,2924409.7790882583,14231
2024-10-31 10:45:47.670242,2926069.5405670903,2926075.144437135,2926050.058837571,2926074.4289521663,48796
2024-11-01 10:45:47.670242,2927961.463460548,2927975.2887438624,2927942.726245325,2927970.8878587857,22207
2024-11-02 10:45:47.670242,2929694.649051994,2929705.6143182106,2929682.105919193,2929693.409725128,49426
2024-11-03 10:45:47.670242,2931681.9788296157,2931701.5858358163,2931665.052175378,2931689.199497615,16336
2024-11-04 10:45:47.670242,2933589.9836361874,2933603.146616125,2933582.947448391,2933591.300897659,19630
2024-11-05 10:45:47.670242,2935345.2514466215,2935354.380034337,2935325.5898738583,2935338.396159923,27256
2024-11-06 10:45:47.670242,2937273.353082795,2937288.9946657647,2937253.8877842845,2937277.1655376367,43909
2024-11-07 10:45:47.670242,2939080.1386338477,2939089.2110138857,2939072.6826994796,2939080.4073237902,43719
2024-11-08 10:45:47.670242,2940965.41600136,2940983.979650731,2940955.924654488,2940968.428131825,40013
2024-11-09 10:45:47.670242,2942813.8892830894,2942824.510112647,2942807.386958127,2942821.683031341,24455
2024-11-10 10:45:47.670242,2944529.2536175903,2944542.501646032,2944520.1778536066,2944528.0623090034,14722
2024-11-11 10:45:47.670242,2946264.898634359,2946270.657230916,2946247.6592975175,2946272.922186823,22812
2024-11-12 10:45:47.670242,2948167.894716117,2948179.2865346866,2948157.2199820094,2948172.908096403,40276
2024-11-13 10:45:47.670242,2949934.4171829065,2949951.9026360014,2949928.0912283994,2949934.189281424,46776
2024-11-14 10:45:47.670242,2951694.0523365824,2951711.137068663,2951683.9189537107,2951696.1167792957,20060
2024-11-15 10:45:47.670242,2953398.5400786474,2953406.90485703,2953378.8193286336,2953395.051701298,23056
2024-11-16 10:45:47.670242,2955240.899985207,2955249.291171272,2955226.454731278,2955250.5719312015,16655
2024-11-17 10:45:47.670242,2957247.152477131,2957264.4120568144,2957235.910062935,2957250.499500392,32574
2024-11-18 10:45:47.670242,2958940.399185706,2958959.3551620087,2958932.9011080037,2958931.276122756,23027
2024-11-19 10:45:47.670242,2960742.8211313733,2960749.251545192,2960723.028479414,2960739.353569488,14030
2024-11-20 10:45:47.670242,2962684.0431869146,2962695.794066506,2962666.7304517757,2962686.5094755897,34243
2024-11-21 10:45:47.670242,2964476.0790477903,2964486.1408619746,2964466.8568882537,2964467.205713346,43289
2024-11-22 10:45:47.670242,2966321.316227415,2966339.376554247,2966315.2651969795,2966311.7939112415,29739
2024-11-23 10:45:47.670242,2968015.0768746003,2968021.3297483204,2968009.2274912396,2968014.077359391,44168
2024-11-24 10:45:47.670242,2969857.907584321,2969866.0744734597,2969851.1019120784,2969854.561387915,46491
2024-11-25 10:45:47.670242,2971639.193157821,2971655.4801828847,2971625.4816290666,2971637.9591299817,40013
2024-11-26 10:45:47.670242,2973537.766157389,2973543.535565124,2973518.8347060713,2973533.0200235867,16579
2024-11-27 10:45:47.670242,2975456.5047625457,2975468.8927932563,2975444.053611126,2975449.7991174846,28242
2024-11-28 10:45:47.670242,2977515.4611267475,2977527.092732268,2977497.8169445107,2977519.243993887,14781
2024-11-29 10:45:47.670242,2979373.4244440687,2979383.4404617534,2979361.736144771,2979373.715866394,30448
